acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,time_taking
20240,APJ,"Business, Engineering & Consumer Services",T2,32654,4474750,0,0
20241,NAMERICA,Education,T1,1200,1180300,0,0
20242,EMEA,Healthcare & Life Sciences,T2,2500,176286.841,0,0
20243,EMEA,Web & Tech,T5,12,92957,1,0
20244,EMEA,Web & Tech,T1,401,5300000,1,0
20245,NAMERICA,Manufacturing,T5,55,7841678,0,0
20246,EMEA,Manufacturing,T2,6761,69820,1,0
20247,APJ,Agriculture,T5,1000,2007184,1,0
20248,NAMERICA,Government,T1,4400,1334000,0,0
20249,APJ,"Banking, Financial Services & Insurance",T1,1500,1539404,0,0
20250,EMEA,"Banking, Financial Services & Insurance",T3,4249,87738,0,0
20251,APJ,Retail,T1,687,3886400,0,0
20252,EMEA,Web & Tech,T1,36,312757.7,0,0
20253,NAMERICA,Government,T3,132,86055.145,0,0
20254,NAMERICA,Construction & Real Estate,T2,11000,12105000,1,0
20255,NAMERICA,Web & Tech,T1,23,3240406.133,1,0
20256,Greater China,Manufacturing,T1,100,242058,0,0
20257,EMEA,"Business, Engineering & Consumer Services",T5,50,6209346,0,0
20258,NAMERICA,Healthcare & Life Sciences,T1,1650,38594073.35,0,1
20259,CSB,Retail,T5,7200,182816,1,0
20260,LA,Agriculture,T1,350,504500,1,0
20261,NAMERICA,Retail,T4,3,166643.231,0,0
20262,NAMERICA,Retail,T4,560,194378,0,0
20263,EMEA,Manufacturing,T5,199,1062502,0,0
20264,EMEA,Healthcare & Life Sciences,T4,40,499400,0,0
20265,APJ,Healthcare & Life Sciences,T3,430,108498.261,1,0
20266,APJ,Manufacturing,T2,200,170200,0,0
20267,NAMERICA,Education,T5,365,112500,1,0
20268,EMEA,"Banking, Financial Services & Insurance",T2,394,174454,0,0
20269,Greater China,Manufacturing,T1,200,2031057,1,0
20270,NAMERICA,"Banking, Financial Services & Insurance",T1,26,2056615.146,1,0
20271,LA,Education,T3,650,72990.606,0,0
20272,EMEA,Manufacturing,T5,1004,6681395,0,0
20273,EMEA,Government,T3,215,49786,1,0
20274,NAMERICA,Education,T3,650,410001,1,0
20275,Greater China,Web & Tech,T1,5000,849502.937,1,0
20276,CSB,"Business, Engineering & Consumer Services",T5,21,12915,1,0
20277,EMEA,Manufacturing,T3,1,468460.67,1,0
20278,EMEA,Agriculture,T1,2,288538.492,0,0
20279,EMEA,Agriculture,T3,200,4697049,0,0
20280,CSB,Agriculture,T5,100,95010,0,0
20281,NAMERICA,Government,T5,697,125236.078,1,0
20282,EMEA,"Business, Engineering & Consumer Services",T1,3,818100,1,0
20283,CSB,Agriculture,T5,1,137515,1,0
20284,EMEA,Government,T3,700,6500000,0,0
20285,CSB,Construction & Real Estate,T5,30,24594.915,0,0
20286,APJ,"Business, Engineering & Consumer Services",T3,15,25923.01,0,0
20287,EMEA,Agriculture,T3,9432,174954,1,0
20288,CSB,"Business, Engineering & Consumer Services",T5,13,187906,1,0
20289,NAMERICA,Agriculture,T3,1,6340325,1,0
20290,EMEA,Web & Tech,T3,3,18042,0,0
20291,NAMERICA,"Business, Engineering & Consumer Services",T5,100,219138,0,0
20292,EMEA,Manufacturing,T2,1771,471984,0,0
20293,CSB,Web & Tech,T5,10,14514,1,0
20294,APJ,Manufacturing,T3,776,176678.151,0,0
20295,EMEA,"Business, Engineering & Consumer Services",T1,99,1317800,0,0
20296,APJ,"Business, Engineering & Consumer Services",T2,250,9999612,0,0
20297,APJ,"Telecom, Media & Entertainment",T1,3000,2367772,0,0
20298,APJ,"Business, Engineering & Consumer Services",T3,7,370856,1,0
20299,NAMERICA,Healthcare & Life Sciences,T1,1294,1361500,0,0
20300,APJ,"Business, Engineering & Consumer Services",T1,600,505000,1,0
20301,EMEA,"Business, Engineering & Consumer Services",T1,2,1686100,1,0
20302,EMEA,Healthcare & Life Sciences,T1,4797,173885,0,0
20303,NAMERICA,Web & Tech,T4,50,170336.331,1,0
20304,EMEA,Manufacturing,T5,226,34917.975,1,0
20305,APJ,"Banking, Financial Services & Insurance",T1,150,29002200.25,0,0
20306,NAMERICA,Healthcare & Life Sciences,T5,1500,987546,0,0
20307,EMEA,Manufacturing,T5,7242,138665,0,0
20308,NAMERICA,Education,T2,300,169500,1,0
20309,NAMERICA,"Banking, Financial Services & Insurance",T5,188,103333,1,0
20310,APJ,Manufacturing,T1,3927,810425.687,1,0
20311,APJ,Web & Tech,T1,1395,1163213.067,1,0
20312,APJ,Energy,T1,260,2917866,1,0
20313,NAMERICA,Retail,T4,275,290393,1,0
20314,NAMERICA,Education,T5,23,59999.103,1,0
20315,EMEA,Retail,T5,94,645790,1,0
20316,APJ,Agriculture,T2,3,501800,0,0
20317,NAMERICA,"Business, Engineering & Consumer Services",T2,5,46311.875,0,0
20318,NAMERICA,"Banking, Financial Services & Insurance",T2,25,18477.233,0,0
20319,EMEA,Agriculture,T3,3827,15400,0,0
20320,APJ,"Banking, Financial Services & Insurance",T3,750,314772.573,1,0
20321,EMEA,Agriculture,T3,8615,6006000,1,0
20322,CSB,Manufacturing,T5,1459,127196,0,0
20323,EMEA,Agriculture,T5,9681,6425227,1,0
20324,CSB,Manufacturing,T5,18,8019255,0,0
20325,CSB,"Business, Engineering & Consumer Services",T5,1,23957.338,0,0
20326,APJ,Education,T5,350,431786,1,0
20327,LA,Manufacturing,T3,250,220000,1,0
20328,EMEA,Web & Tech,T5,8,19348.159,0,0
20329,NAMERICA,Education,T1,900,670000.001,0,0
20330,NAMERICA,Manufacturing,T1,490,3416400,0,0
20331,CSB,Construction & Real Estate,T5,60,22356,1,0
20332,EMEA,Agriculture,T5,17,144189,1,0
20333,LA,Healthcare & Life Sciences,T3,80,94300,1,0
20334,NAMERICA,Web & Tech,T5,4,184083,1,0
20335,NAMERICA,Government,T1,208506,18169325,1,0
20336,APJ,Manufacturing,T3,271,57720.298,1,0
20337,Greater China,Agriculture,T3,200,14200,0,0
20338,NAMERICA,Government,T5,3,10946.459,0,0
20339,CSB,"Business, Engineering & Consumer Services",T5,35,128597,0,0
20340,LA,Government,T2,300,185000,1,0
20341,EMEA,Education,T2,3,79804,1,0
20342,NAMERICA,Manufacturing,T5,205,91747,1,0
20343,LA,Manufacturing,T5,2372,4350212,1,0
20344,CSB,"Business, Engineering & Consumer Services",T5,32,96060.421,0,0
20345,EMEA,"Telecom, Media & Entertainment",T3,72,158700,1,0
20346,CSB,Manufacturing,T5,78,26642,0,0
20347,NAMERICA,Manufacturing,T1,1200,967000,0,0
20348,NAMERICA,Education,T3,1,188122,1,0
20349,CSB,Agriculture,T5,6,65438,1,0
20350,NAMERICA,Energy,T3,237,278445,0,0
20351,CSB,Healthcare & Life Sciences,T5,30,27146,0,0
20352,APJ,"Business, Engineering & Consumer Services",T3,79,2194892,1,0
20353,NAMERICA,"Banking, Financial Services & Insurance",T3,2,408073.843,0,0
20354,NAMERICA,"Banking, Financial Services & Insurance",T1,3000,299274.45,1,0
20355,NAMERICA,Manufacturing,T1,1300,580060.491,0,0
20356,NAMERICA,Retail,T5,3,131800,0,0
20357,LA,"Telecom, Media & Entertainment",T1,745,98928,1,0
20358,NAMERICA,Education,T3,30,1685328,0,0
20359,NAMERICA,"Banking, Financial Services & Insurance",T5,121,51493.308,1,0
20360,EMEA,Manufacturing,T1,1875,288800,1,0
20361,EMEA,"Business, Engineering & Consumer Services",T2,5000,360000,1,0
20362,APJ,Web & Tech,T3,8184,72900,1,0
20363,EMEA,"Business, Engineering & Consumer Services",T3,82,114193.44,0,0
20364,EMEA,Manufacturing,T5,2,88829,0,0
20365,NAMERICA,Government,T5,85,46499.999,1,0
20366,NAMERICA,Construction & Real Estate,T1,120,1629600,0,0
20367,CSB,Retail,T5,9,155759,0,0
20368,Greater China,Education,T2,1257,970300,0,0
20369,NAMERICA,Healthcare & Life Sciences,T1,1448,625000,0,0
20370,APJ,"Business, Engineering & Consumer Services",T3,1000,213455,1,0
20371,EMEA,Web & Tech,T2,2700,158116,1,0
20372,EMEA,Web & Tech,T3,195,170374,0,0
20373,NAMERICA,"Banking, Financial Services & Insurance",T4,84,206600,0,0
20374,Greater China,"Banking, Financial Services & Insurance",T2,4109,110963,1,0
20375,APJ,Manufacturing,T2,2740,14713347.92,1,0
20376,NAMERICA,Manufacturing,T2,9832,28460682.59,0,0
20377,EMEA,"Banking, Financial Services & Insurance",T1,130,78530,1,0
20378,EMEA,"Business, Engineering & Consumer Services",T1,9494,43795,0,0
20379,CSB,Web & Tech,T5,66,80410,1,0
20380,NAMERICA,Education,T1,3314,2472700,0,0
20381,APJ,Manufacturing,T1,7185,2778000,1,0
20382,NAMERICA,"Telecom, Media & Entertainment",T1,55,475260.086,0,0
20383,CSB,Retail,T5,70,140263,0,0
20384,EMEA,Manufacturing,T3,135,65000,1,0
20385,NAMERICA,"Banking, Financial Services & Insurance",T2,800,90601,1,0
20386,NAMERICA,Government,T1,1300,524098.681,1,0
20387,CSB,"Telecom, Media & Entertainment",T5,25,45763.922,0,0
20388,EMEA,Manufacturing,T1,9343,135417,0,0
20389,CSB,"Business, Engineering & Consumer Services",T5,10,18633,0,0
20390,EMEA,Agriculture,T1,2707,302500,1,0
20391,NAMERICA,Web & Tech,T4,2105,177777,0,0
20392,NAMERICA,Education,T1,4,1234711.32,1,0
20393,NAMERICA,Web & Tech,T1,1198,1925000,1,0
20394,NAMERICA,Energy,T3,37,97605.875,1,0
20395,CSB,Manufacturing,T5,81,4006103,1,0
20396,EMEA,Web & Tech,T1,28,17355,1,0
20397,CSB,Retail,T5,8,132911,1,0
20398,NAMERICA,Retail,T4,190,245523.173,0,0
20399,EMEA,"Business, Engineering & Consumer Services",T2,1,19139.649,1,0
20400,EMEA,Agriculture,T5,6290,2645713,0,0
20401,NAMERICA,"Banking, Financial Services & Insurance",T3,115,876696,0,0
20402,NAMERICA,Government,T3,90,6112405,0,0
20403,CSB,"Business, Engineering & Consumer Services",T5,1,66431.06,1,0
20404,APJ,Manufacturing,T2,8457,2897698,1,0
20405,NAMERICA,Government,T1,819,977950.099,0,0
20406,EMEA,Transportation,T3,51,391264,1,0
20407,EMEA,Web & Tech,T2,2599,69104,0,0
20408,EMEA,Government,T2,2400,50558,0,0
20409,NAMERICA,Healthcare & Life Sciences,T5,90,127685.976,0,0
20410,EMEA,Government,T1,80573,16852000,1,0
20411,EMEA,Manufacturing,T1,199,51643,0,0
20412,APJ,Manufacturing,T1,8570,10516056,0,0
20413,NAMERICA,Healthcare & Life Sciences,T5,119,79537.436,1,0
20414,CSB,Manufacturing,T5,20,6399586,0,0
20415,EMEA,Healthcare & Life Sciences,T2,6900,1700000,0,0
20416,EMEA,Agriculture,T1,3000,1548919.761,1,0
20417,APJ,"Banking, Financial Services & Insurance",T5,5758,55607,1,0
20418,APJ,Government,T1,5,76242.6,1,0
20419,EMEA,Healthcare & Life Sciences,T1,3257,900000,1,0
20420,NAMERICA,Energy,T3,79,304709,1,0
20421,CSB,Manufacturing,T5,35,136854,0,0
20422,NAMERICA,Agriculture,T5,560,3936003,1,0
20423,NAMERICA,"Banking, Financial Services & Insurance",T2,95,58866.352,1,0
20424,NAMERICA,"Business, Engineering & Consumer Services",T1,390,263800,0,0
20425,APJ,Retail,T1,1551,3189600,1,0
20426,EMEA,Retail,T2,250,45154,1,0
20427,NAMERICA,Manufacturing,T3,360,441178,0,0
20428,EMEA,Retail,T3,200,26258.92,1,0
20429,APJ,"Telecom, Media & Entertainment",T5,100,3536786,0,0
20430,EMEA,"Business, Engineering & Consumer Services",T5,20,945300,1,0
20431,EMEA,Manufacturing,T5,28,50656.618,0,0
20432,NAMERICA,Education,T2,17812,6350000,0,0
20433,EMEA,Retail,T5,185,73332.613,1,0
20434,APJ,Retail,T3,25,46584.422,0,0
20435,NAMERICA,Energy,T4,100,220524.999,1,0
20436,NAMERICA,Web & Tech,T5,12,51914.796,0,0
20437,EMEA,Manufacturing,T3,203,178494,1,0
20438,Greater China,Manufacturing,T1,100,333296,1,0
20439,NAMERICA,Agriculture,T2,116,400000,1,0
20440,EMEA,Manufacturing,T3,120,101000,0,0
20441,Greater China,Manufacturing,T1,1181,66523,0,0
20442,EMEA,"Banking, Financial Services & Insurance",T2,12,2035000,0,0
20443,NAMERICA,Government,T1,550,383180.528,1,0
20444,NAMERICA,Manufacturing,T1,750,750000,0,0
20445,EMEA,Manufacturing,T1,920,1350000,0,0
20446,EMEA,Agriculture,T5,488,37632,0,0
20447,NAMERICA,Healthcare & Life Sciences,T1,701,697500,1,0
20448,NAMERICA,Manufacturing,T4,200,245407,1,0
20449,EMEA,"Business, Engineering & Consumer Services",T2,200,24325,0,0
20450,EMEA,Education,T1,500,2620670.739,1,0
20451,EMEA,Transportation,T1,9413,3700000,1,0
20452,APJ,Manufacturing,T3,1000,57286.895,0,0
20453,NAMERICA,Government,T1,144138,46713,1,0
20454,APJ,"Banking, Financial Services & Insurance",T1,9000,4390500,1,0
20455,CSB,"Business, Engineering & Consumer Services",T5,2,177249,0,0
20456,EMEA,"Banking, Financial Services & Insurance",T1,8340,32959,0,0
20457,CSB,"Telecom, Media & Entertainment",T5,2,154568,1,0
20458,NAMERICA,"Business, Engineering & Consumer Services",T3,59,310500.633,1,0
20459,EMEA,Manufacturing,T1,900,730000,1,0
20460,EMEA,Manufacturing,T1,500,2517059,0,0
20461,CSB,Manufacturing,T5,33,122239,0,0
20462,EMEA,Agriculture,T3,1,17142.559,1,0
20463,APJ,Web & Tech,T1,701,1035100,1,0
20464,CSB,"Telecom, Media & Entertainment",T5,18,8181206,1,0
20465,CSB,Web & Tech,T5,22,7380747,1,0
20466,EMEA,Web & Tech,T2,12,45087,1,0
20467,EMEA,Manufacturing,T5,5,6775636,1,0
20468,EMEA,Healthcare & Life Sciences,T1,9637,50020,1,0
20469,APJ,Government,T1,717,5311984,1,0
20470,NAMERICA,"Business, Engineering & Consumer Services",T2,1,34757.147,0,0
20471,NAMERICA,Government,T1,5982,5008189.91,1,0
20472,EMEA,"Telecom, Media & Entertainment",T1,586,1400000,1,0
20473,EMEA,Transportation,T2,5489,70449,1,0
20474,APJ,Healthcare & Life Sciences,T5,25,28659.72,0,0
20475,NAMERICA,"Business, Engineering & Consumer Services",T5,32,30741.464,0,0
20476,NAMERICA,Agriculture,T2,6381,4354820,1,0
20477,NAMERICA,Agriculture,T2,250,315227.93,1,0
20478,EMEA,Manufacturing,T5,56,175635,0,0
20479,NAMERICA,Agriculture,T2,5790,112042.35,0,0
20480,EMEA,Agriculture,T3,12,238089,0,0
20481,NAMERICA,Retail,T1,96,621362.141,0,0
20482,LA,Government,T3,310,48159.935,0,0
20483,NAMERICA,Government,T3,1000,385614,1,0
20484,CSB,Manufacturing,T5,26,134177,0,0
20485,NAMERICA,"Business, Engineering & Consumer Services",T5,1,60228.064,0,0
20486,NAMERICA,"Business, Engineering & Consumer Services",T1,2250,1554300,1,0
20487,EMEA,"Business, Engineering & Consumer Services",T3,350,42675.49,0,0
20488,Greater China,Healthcare & Life Sciences,T2,60,268017,1,0
20489,EMEA,Education,T2,5479,877894,0,0
20490,EMEA,Agriculture,T3,8217,76500,1,0
20491,NAMERICA,Retail,T4,40,133491,1,0
20492,CSB,Retail,T5,5,1848391,1,0
20493,APJ,"Business, Engineering & Consumer Services",T3,90,30453.186,0,0
20494,EMEA,Manufacturing,T3,7000,157285.357,0,0
20495,CSB,"Business, Engineering & Consumer Services",T5,14,188245,0,0
20496,EMEA,"Telecom, Media & Entertainment",T3,36,37296,1,0
20497,EMEA,"Banking, Financial Services & Insurance",T5,140,161035.091,0,0
20498,Greater China,"Business, Engineering & Consumer Services",T2,100,2954782,1,0
20499,CSB,Manufacturing,T5,15,1868100,0,0
20500,APJ,Agriculture,T5,5545,145173,1,0
20501,EMEA,"Business, Engineering & Consumer Services",T2,3744,8881684,0,0
20502,NAMERICA,"Business, Engineering & Consumer Services",T5,25,72804.971,1,0
20503,NAMERICA,"Business, Engineering & Consumer Services",T1,85,1058512.457,0,0
20504,APJ,Manufacturing,T5,200,1367662,1,0
20505,EMEA,Agriculture,T1,109,500000,1,0
20506,NAMERICA,"Telecom, Media & Entertainment",T5,2,49788.688,0,0
20507,LA,Agriculture,T5,150,135405,0,0
20508,NAMERICA,Education,T1,2500,6555400,0,0
20509,EMEA,Education,T3,120,115950.903,0,0
20510,EMEA,Manufacturing,T5,630,156184.059,0,0
20511,APJ,Manufacturing,T1,1805,149958,1,0
20512,NAMERICA,Government,T1,550,5273600,1,0
20513,Greater China,"Telecom, Media & Entertainment",T1,7,281949.223,1,0
20514,EMEA,Retail,T4,61,1850309,0,0
20515,EMEA,Manufacturing,T1,173,1843465.158,0,0
20516,NAMERICA,Education,T1,903,1048206.238,1,0
20517,EMEA,"Telecom, Media & Entertainment",T1,3778,196892,0,0
20518,EMEA,Agriculture,T3,300,47000,0,0
20519,Greater China,Manufacturing,T5,350,4371685,0,0
20520,EMEA,"Business, Engineering & Consumer Services",T5,83,43320,0,0
20521,NAMERICA,Healthcare & Life Sciences,T3,216,416096.52,1,0
20522,APJ,"Business, Engineering & Consumer Services",T5,15,194737,1,0
20523,EMEA,Agriculture,T3,229,12004,0,0
20524,Greater China,Agriculture,T5,80,242165.163,0,0
20525,NAMERICA,Retail,T3,1200,275592.457,0,0
20526,CSB,Manufacturing,T5,23,15728,0,0
20527,NAMERICA,Healthcare & Life Sciences,T4,330,150596,0,0
20528,EMEA,Government,T1,1797,1705714,0,0
20529,APJ,Web & Tech,T1,20,2856500,0,0
20530,CSB,Retail,T5,52,3784922,1,0
20531,CSB,Agriculture,T5,30,63664,1,0
20532,NAMERICA,Retail,T4,150,156718,1,0
20533,NAMERICA,Government,T1,627,2455611.81,0,0
20534,NAMERICA,Manufacturing,T1,2,2871946.965,1,0
20535,APJ,Education,T2,945,230174.919,1,0
20536,CSB,"Business, Engineering & Consumer Services",T5,14,36994,1,0
20537,APJ,Healthcare & Life Sciences,T3,31,168400,0,0
20538,APJ,"Business, Engineering & Consumer Services",T3,446,191895.165,0,0
20539,EMEA,Transportation,T5,27,10000.23,1,0
20540,Greater China,Education,T2,7202,2300672,1,0
20541,EMEA,"Banking, Financial Services & Insurance",T3,40,569935.31,0,0
20542,APJ,Education,T1,1000,643116.6,1,0
20543,EMEA,Energy,T1,13300,196922,1,0
20544,NAMERICA,Healthcare & Life Sciences,T5,80,73138.125,1,0
20545,NAMERICA,"Telecom, Media & Entertainment",T5,7,56113,1,0
20546,EMEA,Government,T2,2861,18217,1,0
20547,NAMERICA,Manufacturing,T4,235,195409,0,0
20548,EMEA,Web & Tech,T1,603,201692.447,1,0
20549,NAMERICA,Government,T5,239,35265,1,0
20550,NAMERICA,Retail,T1,231,444516.003,0,0
20551,NAMERICA,Retail,T5,15,69300.001,1,0
20552,NAMERICA,"Business, Engineering & Consumer Services",T3,2000,435637,0,0
20553,CSB,"Business, Engineering & Consumer Services",T5,13,125254,1,0
20554,NAMERICA,Government,T4,264,275589.999,1,0
20555,NAMERICA,Manufacturing,T3,185,240530,1,0
20556,LA,Manufacturing,T3,150,22509.443,1,0
20557,EMEA,"Business, Engineering & Consumer Services",T3,1,356000,0,0
20558,Greater China,Retail,T2,2,196216,0,0
20559,EMEA,Manufacturing,T4,1600,330093.292,1,0
20560,EMEA,"Business, Engineering & Consumer Services",T1,1,120198,1,0
20561,LA,Agriculture,T5,200,78922.833,0,0
20562,CSB,Retail,T5,79,17846,0,0
20563,APJ,Manufacturing,T2,1000,1000100,0,0
20564,Greater China,Manufacturing,T1,300,27452,0,0
20565,NAMERICA,"Business, Engineering & Consumer Services",T2,5,7221100,1,0
20566,EMEA,"Business, Engineering & Consumer Services",T2,7715,134075,0,0
20567,NAMERICA,Agriculture,T3,1350,624249,0,0
20568,EMEA,Education,T1,2000,2698846.723,0,0
20569,Greater China,Web & Tech,T2,8779,462128,1,0
20570,NAMERICA,Education,T1,550,360000,1,0
20571,NAMERICA,"Banking, Financial Services & Insurance",T3,1300,1127589.067,0,0
20572,Greater China,"Banking, Financial Services & Insurance",T1,378,6640952,1,0
20573,EMEA,Healthcare & Life Sciences,T1,6988,4080900,1,0
20574,EMEA,Retail,T5,6,60076,1,0
20575,NAMERICA,Government,T1,7105,2037000,0,0
20576,LA,"Business, Engineering & Consumer Services",T3,8274,54010.04,0,0
20577,NAMERICA,Government,T1,40970,323600,1,0
20578,LA,Manufacturing,T3,250,76100,0,0
20579,APJ,Education,T3,73,166438.977,1,0
20580,NAMERICA,"Business, Engineering & Consumer Services",T4,500,367636,1,0
20581,NAMERICA,"Telecom, Media & Entertainment",T5,120,65032,0,0
20582,Greater China,Manufacturing,T1,500,3097000,1,0
20583,NAMERICA,Healthcare & Life Sciences,T1,2254,1005189.12,0,0
20584,EMEA,Web & Tech,T1,20,125740,1,0
20585,NAMERICA,Government,T5,13900,10006,1,0
20586,NAMERICA,Government,T3,641,421829,0,0
20587,CSB,Agriculture,T5,12,115640,0,0
20588,EMEA,Manufacturing,T3,354,195441,0,0
20589,APJ,Government,T3,8406,201200,1,0
20590,LA,Manufacturing,T3,200,103100,0,0
20591,CSB,"Banking, Financial Services & Insurance",T5,8,62008,0,0
20592,APJ,"Business, Engineering & Consumer Services",T1,800,169267.032,1,0
20593,NAMERICA,Agriculture,T2,2,1957176,1,0
20594,LA,Government,T3,300,54900,0,0
20595,Greater China,Energy,T1,367,89700,0,0
20596,Greater China,Government,T2,510,136209,0,0
20597,NAMERICA,Web & Tech,T5,1100,132209,1,0
20598,CSB,Retail,T5,2,109084,0,0
20599,NAMERICA,Retail,T5,1400,51300,0,0
20600,NAMERICA,Healthcare & Life Sciences,T5,115,31363,1,0
20601,NAMERICA,Government,T5,298,254552,0,0
20602,EMEA,"Business, Engineering & Consumer Services",T1,2152,178807,0,0
20603,APJ,Government,T1,17423,2933992,0,0
20604,EMEA,"Business, Engineering & Consumer Services",T1,2,1600000,0,0
20605,NAMERICA,Education,T1,14987,29828,1,0
20606,NAMERICA,Manufacturing,T3,400,274060.936,0,0
20607,EMEA,Government,T1,130,1153651.13,0,0
20608,EMEA,"Banking, Financial Services & Insurance",T1,1,1084600,1,0
20609,APJ,Web & Tech,T2,35,1000300,0,0
20610,EMEA,Education,T1,2500,171106.514,1,0
20611,NAMERICA,Government,T1,1100,258606,1,0
20612,APJ,Government,T1,400,2595900,0,0
20613,NAMERICA,Government,T1,57598,90575,0,0
20614,CSB,Agriculture,T5,4464,152547,1,0
20615,Greater China,"Banking, Financial Services & Insurance",T1,110,165281.577,0,0
20616,Greater China,Agriculture,T3,2,94100,0,0
20617,NAMERICA,"Business, Engineering & Consumer Services",T5,44,135120.01,0,0
20618,NAMERICA,Government,T5,225,79533.818,0,0
20619,EMEA,Retail,T3,20,285545.577,1,0
20620,NAMERICA,Manufacturing,T2,165,52915.989,1,0
20621,EMEA,Agriculture,T5,4,5284446,0,0
20622,NAMERICA,"Banking, Financial Services & Insurance",T3,4,192344,1,0
20623,CSB,"Business, Engineering & Consumer Services",T5,3,104928,0,0
20624,EMEA,Retail,T3,1770,60923,0,0
20625,NAMERICA,Retail,T5,159,132799.999,0,0
20626,EMEA,Transportation,T3,1,63400,0,0
20627,APJ,Healthcare & Life Sciences,T1,1900,155208.508,1,0
20628,NAMERICA,Retail,T3,680,595525,1,0
20629,EMEA,Education,T1,7691,8980742.84,1,0
20630,CSB,"Business, Engineering & Consumer Services",T5,12,150439,0,0
20631,LA,Manufacturing,T3,300,21882.506,1,0
20632,CSB,"Business, Engineering & Consumer Services",T5,20,24688,0,0
20633,EMEA,"Business, Engineering & Consumer Services",T1,320,1132200,0,0
20634,EMEA,"Business, Engineering & Consumer Services",T1,1,94322,1,0
20635,NAMERICA,Healthcare & Life Sciences,T1,84,1549757.86,0,0
20636,Greater China,Education,T1,8284,326009,0,0
20637,NAMERICA,Government,T5,200,86052.228,1,0
20638,CSB,Agriculture,T5,5,103704,0,0
20639,NAMERICA,"Business, Engineering & Consumer Services",T5,75,66165,1,0
20640,NAMERICA,Government,T2,40,69600,0,0
20641,NAMERICA,Retail,T5,24,79786,0,0
20642,EMEA,Agriculture,T5,1,38432.451,0,0
20643,CSB,Web & Tech,T5,1,11949,0,0
20644,EMEA,Agriculture,T3,1,1009577.795,1,0
20645,LA,Government,T1,150,101070,1,0
20646,APJ,Government,T1,575,593591.219,0,0
20647,EMEA,Education,T1,20,532832.449,1,0
20648,NAMERICA,Education,T1,154900,3950000,1,0
20649,NAMERICA,Web & Tech,T1,191,195597,0,0
20650,CSB,Web & Tech,T5,1,62075,0,0
20651,NAMERICA,Agriculture,T3,543,85142.234,1,0
20652,EMEA,"Banking, Financial Services & Insurance",T5,36,4853306,0,0
20653,Greater China,Manufacturing,T1,350,25594,0,0
20654,NAMERICA,Transportation,T5,40,86371.343,0,0
20655,APJ,Education,T2,9,213641,0,0
20656,NAMERICA,"Business, Engineering & Consumer Services",T3,65,223038,0,0
20657,NAMERICA,Government,T2,1,310201,1,0
20658,EMEA,Retail,T5,8,13000,0,0
20659,NAMERICA,Construction & Real Estate,T3,2,725798.636,0,0
20660,APJ,"Banking, Financial Services & Insurance",T3,452,170900,0,0
20661,NAMERICA,"Business, Engineering & Consumer Services",T5,58,74386,1,0
20662,LA,Education,T2,2000,269700,0,0
20663,EMEA,Agriculture,T5,101,3841707,1,0
20664,NAMERICA,"Business, Engineering & Consumer Services",T1,1,19788400,1,0
20665,NAMERICA,Education,T1,982,900000,0,0
20666,NAMERICA,"Business, Engineering & Consumer Services",T5,2,148937,1,0
20667,Greater China,Manufacturing,T1,200,139127,0,0
20668,NAMERICA,Manufacturing,T3,1,123673.827,0,0
20669,Greater China,"Business, Engineering & Consumer Services",T2,10000,2828711,0,0
20670,APJ,Agriculture,T3,17254,40000,0,0
20671,EMEA,Construction & Real Estate,T5,47,8724676,1,0
20672,APJ,Retail,T1,273,20082.65,0,0
20673,APJ,Healthcare & Life Sciences,T3,1,81759.715,1,0
20674,NAMERICA,Manufacturing,T5,25,181753,1,0
20675,EMEA,Manufacturing,T1,1088,623200,1,0
20676,CSB,"Business, Engineering & Consumer Services",T5,28,24844.646,1,0
20677,NAMERICA,Web & Tech,T1,820,1822631.4,0,0
20678,CSB,Agriculture,T5,22,37172,0,0
20679,Greater China,Education,T1,15,92641,0,0
20680,CSB,"Banking, Financial Services & Insurance",T5,7,161551,0,0
20681,EMEA,Education,T3,1079,80310.375,1,0
20682,EMEA,"Banking, Financial Services & Insurance",T2,776,650000,1,0
20683,EMEA,Healthcare & Life Sciences,T3,781,895037.847,0,0
20684,NAMERICA,Agriculture,T5,100,74950.337,0,0
20685,NAMERICA,Healthcare & Life Sciences,T1,4500,7912100.752,1,0
20686,Greater China,Web & Tech,T3,2229,486039.718,0,0
20687,CSB,"Business, Engineering & Consumer Services",T5,150,4102882,1,0
20688,CSB,Manufacturing,T5,22,134555,1,0
20689,NAMERICA,"Banking, Financial Services & Insurance",T2,706,5180200,1,0
20690,NAMERICA,Education,T2,10,29089.262,0,0
20691,EMEA,Retail,T1,26878,1225000,1,0
20692,EMEA,"Banking, Financial Services & Insurance",T1,9949,41601,1,0
20693,NAMERICA,Construction & Real Estate,T3,20,35521.873,0,0
20694,CSB,Construction & Real Estate,T5,28,41176,0,0
20695,EMEA,Retail,T1,1151,1102500,1,0
20696,LA,Agriculture,T2,1254,354700,1,0
20697,EMEA,Manufacturing,T5,1462,215784.69,0,0
20698,Greater China,Agriculture,T5,200,1100000,1,0
20699,EMEA,Transportation,T1,593,140996,0,0
20700,NAMERICA,Manufacturing,T5,3,155621,0,0
20701,EMEA,Retail,T5,50,40405,0,0
